,map,lang,speaker,text,nouns
22247,4,es,bot,¡genial! ahora entra al agua,agua
22248,4,eng,bot,you will see a big red crab,a big red crab
22249,4,eng,bot,"super! now take a right, go west along the big rock",a right
22250,4,eng,bot,"super! now take a right, go west along the big rock",the big rock
22251,4,eng,bot,continue west in the water till you see a medium-sized rock,the water
22252,4,eng,bot,continue west in the water till you see a medium-sized rock,a medium-sized rock
22253,4,eng,bot,"alright! after the medium rock, you'll see a shark in the water",the medium rock
22254,4,eng,bot,"alright! after the medium rock, you'll see a shark in the water",a shark
22255,4,eng,bot,"alright! after the medium rock, you'll see a shark in the water",the water
22256,4,es,bot,allí gire bruscamente a la derecha. ¿estás siguiendo?,la derecha
22257,4,eng,bot,look for a blue-yellow-white ball and the medium rock,a blue-yellow-white ball
22258,4,eng,bot,look for a blue-yellow-white ball and the medium rock,the medium rock
22259,4,eng,bot,perfect! head north between them,head
22260,4,eng,bot,"nice! now veer slightly to your left, heading northwest",your left
22261,4,eng,bot,"nice! now veer slightly to your left, heading northwest",northwest
22262,4,eng,bot,looking good!you're looking for a red tent on your left and a large speaker on your right,looking good!you're
22263,4,eng,bot,looking good!you're looking for a red tent on your left and a large speaker on your right,a red tent
22264,4,eng,bot,looking good!you're looking for a red tent on your left and a large speaker on your right,your left
22265,4,eng,bot,looking good!you're looking for a red tent on your left and a large speaker on your right,a large speaker
22266,4,eng,bot,looking good!you're looking for a red tent on your left and a large speaker on your right,your right
22267,4,eng,bot,perfect! now just stride forward between the tent and the speaker,the tent
22268,4,eng,bot,perfect! now just stride forward between the tent and the speaker,the speaker
22269,4,eng,human,okj,okj
22270,4,eng,bot,"amazing! now, move in an arc around the tent",an arc
22271,4,eng,bot,"amazing! now, move in an arc around the tent",the tent
22272,4,eng,bot,"superb! then, head south as if you were going towards the water, but stop short at the shore",superb
22273,4,eng,bot,"superb! then, head south as if you were going towards the water, but stop short at the shore",the water
22274,4,eng,bot,"superb! then, head south as if you were going towards the water, but stop short at the shore",the shore
22275,4,eng,bot,"well done! now, go west along the shore, passing under a red kayak",the shore
22276,4,eng,bot,"well done! now, go west along the shore, passing under a red kayak",a red kayak
22277,4,eng,bot,"amazing! now make a 90 degree turn to the right, heading up north again",a 90 degree turn
22278,4,eng,bot,"amazing! now make a 90 degree turn to the right, heading up north again",the right
22279,1,es,bot,"Muy bien, estoy en el punto de partida.",el punto
22280,1,es,bot,"Muy bien, estoy en el punto de partida.",partida
22281,1,es,bot,La ramita que lleva a la pequeña isla con el tigre está a mi izquierda. ¿Cómo debo proceder?,La ramita
22282,1,es,bot,La ramita que lleva a la pequeña isla con el tigre está a mi izquierda. ¿Cómo debo proceder?,la pequeña isla
22283,1,es,bot,La ramita que lleva a la pequeña isla con el tigre está a mi izquierda. ¿Cómo debo proceder?,el tigre
22284,1,es,bot,La ramita que lleva a la pequeña isla con el tigre está a mi izquierda. ¿Cómo debo proceder?,izquierda
22285,1,eng,human,"go to the island where the tiger is, then go straight to where the tiger",the island
22286,1,eng,human,"go to the island where the tiger is, then go straight to where the tiger",the tiger
22287,1,eng,human,"go to the island where the tiger is, then go straight to where the tiger",the tiger
22288,1,es,bot,"vale, estoy en la isla del tigre ahora",la isla
22289,1,es,bot,"vale, estoy en la isla del tigre ahora",tigre
22290,1,es,bot,en el sureste veo otra isla con una mariposa y al suroeste una isla más grande con un loro. ¿dónde voy a continuación?,el sureste
22291,1,es,bot,en el sureste veo otra isla con una mariposa y al suroeste una isla más grande con un loro. ¿dónde voy a continuación?,otra isla
22292,1,es,bot,en el sureste veo otra isla con una mariposa y al suroeste una isla más grande con un loro. ¿dónde voy a continuación?,una mariposa
22293,1,es,bot,en el sureste veo otra isla con una mariposa y al suroeste una isla más grande con un loro. ¿dónde voy a continuación?,al suroeste
22294,1,es,bot,en el sureste veo otra isla con una mariposa y al suroeste una isla más grande con un loro. ¿dónde voy a continuación?,una isla más grande
22295,1,es,bot,en el sureste veo otra isla con una mariposa y al suroeste una isla más grande con un loro. ¿dónde voy a continuación?,un loro
22296,1,es,bot,en el sureste veo otra isla con una mariposa y al suroeste una isla más grande con un loro. ¿dónde voy a continuación?,continuación
22297,1,eng,human,go to parrot island,parrot island
22298,1,es,bot,"hecho, estoy ahora en la isla del loro, en un árbol",la isla
22299,1,es,bot,"hecho, estoy ahora en la isla del loro, en un árbol",loro
22300,1,es,bot,"hecho, estoy ahora en la isla del loro, en un árbol",", en un árbol"
22301,1,es,bot,veo un elefante a mi izquierda. ¿adónde debería ir ahora?,un elefante
22302,1,es,bot,veo un elefante a mi izquierda. ¿adónde debería ir ahora?,mi izquierda
22303,1,eng,human,go around the pRROT AND HEAD TO THE ROCK PATH THAT LEADS TO THE OTHER ISLAND,the pRROT
22304,1,eng,human,go around the pRROT AND HEAD TO THE ROCK PATH THAT LEADS TO THE OTHER ISLAND,HEAD
22305,1,eng,human,go around the pRROT AND HEAD TO THE ROCK PATH THAT LEADS TO THE OTHER ISLAND,THE OTHER ISLAND
22306,1,es,bot,"vale, he pasado el loro y voy por el sendero de rocas",el loro
22307,1,es,bot,"vale, he pasado el loro y voy por el sendero de rocas",el sendero
22308,1,es,bot,"vale, he pasado el loro y voy por el sendero de rocas",rocas
22309,1,es,bot,estoy en una isla con una rana ahora,estoy en una isla
22310,1,es,bot,estoy en una isla con una rana ahora,una rana
22311,1,eng,human,take a slight turn ,a slight turn
22312,1,es,bot,"de acuerdo, hice un pequeño giro",acuerdo
22313,1,es,bot,"de acuerdo, hice un pequeño giro",un pequeño giro
22314,1,es,bot,veo un cocodrilo a mi izquierda y el mismo gran elefante a la izquierda de eso. ¿a dónde debo ir ahora?,un cocodrilo
22315,1,es,bot,veo un cocodrilo a mi izquierda y el mismo gran elefante a la izquierda de eso. ¿a dónde debo ir ahora?,mi izquierda
22316,1,es,bot,veo un cocodrilo a mi izquierda y el mismo gran elefante a la izquierda de eso. ¿a dónde debo ir ahora?,el mismo gran elefante
22317,1,es,bot,veo un cocodrilo a mi izquierda y el mismo gran elefante a la izquierda de eso. ¿a dónde debo ir ahora?,la izquierda
22318,1,eng,human,and go to where the crocodile is and continue straight until the next rocks,the crocodile
22319,1,eng,human,and go to where the crocodile is and continue straight until the next rocks,the next rocks
22320,1,es,bot,"estoy en la posición del cocodrilo ahora, siguiendo el camino hacia las siguientes rocas",estoy en la posición
22321,1,es,bot,"estoy en la posición del cocodrilo ahora, siguiendo el camino hacia las siguientes rocas",cocodrilo
22322,1,es,bot,"estoy en la posición del cocodrilo ahora, siguiendo el camino hacia las siguientes rocas",el camino
22323,1,es,bot,"estoy en la posición del cocodrilo ahora, siguiendo el camino hacia las siguientes rocas",las siguientes rocas
22324,1,eng,human,go in front of the giraffe until you reach the other island,front
22325,1,eng,human,go in front of the giraffe until you reach the other island,the giraffe
22326,1,eng,human,go in front of the giraffe until you reach the other island,the other island
22327,1,es,bot,"vale, pasé el elefante y estoy frente a la jirafa ahora, voy hacia la otra isla",el elefante
22328,1,es,bot,"vale, pasé el elefante y estoy frente a la jirafa ahora, voy hacia la otra isla",la jirafa
22329,1,es,bot,"vale, pasé el elefante y estoy frente a la jirafa ahora, voy hacia la otra isla",la otra isla
22330,1,eng,human,and reaches the chest,the chest
22331,1,es,bot,"lo conseguí, ganamos! estoy ante el cofre del tesoro, *finished*",el cofre
22332,1,es,bot,"lo conseguí, ganamos! estoy ante el cofre del tesoro, *finished*",tesoro
22333,1,es,bot,"lo conseguí, ganamos! estoy ante el cofre del tesoro, *finished*",", *"
22334,1,es,bot,"lo conseguí, ganamos! estoy ante el cofre del tesoro, *finished*",finished
22335,2,es,bot,"Ve a la izquierda, debajo de ese banco de madera. dirígete hacia el puesto de floristería",la izquierda
22336,2,es,bot,"Ve a la izquierda, debajo de ese banco de madera. dirígete hacia el puesto de floristería",ese banco
22337,2,es,bot,"Ve a la izquierda, debajo de ese banco de madera. dirígete hacia el puesto de floristería",madera
22338,2,es,bot,"Ve a la izquierda, debajo de ese banco de madera. dirígete hacia el puesto de floristería",dirígete
22339,2,es,bot,"Ve a la izquierda, debajo de ese banco de madera. dirígete hacia el puesto de floristería",el puesto
22340,2,es,bot,"Ve a la izquierda, debajo de ese banco de madera. dirígete hacia el puesto de floristería",floristería
22341,2,es,bot,"vaya, había un giro, 180 grados a la izquierda! cruza de nuevo el camino y dirígete hacia nuestro doggo blanco",un giro
22342,2,es,bot,"vaya, había un giro, 180 grados a la izquierda! cruza de nuevo el camino y dirígete hacia nuestro doggo blanco",", 180 grados"
22343,2,es,bot,"vaya, había un giro, 180 grados a la izquierda! cruza de nuevo el camino y dirígete hacia nuestro doggo blanco",la izquierda
22344,2,es,bot,"vaya, había un giro, 180 grados a la izquierda! cruza de nuevo el camino y dirígete hacia nuestro doggo blanco",el camino
22345,2,es,bot,"vaya, había un giro, 180 grados a la izquierda! cruza de nuevo el camino y dirígete hacia nuestro doggo blanco",dirígete
22346,2,es,bot,"vaya, había un giro, 180 grados a la izquierda! cruza de nuevo el camino y dirígete hacia nuestro doggo blanco",nuestro doggo blanco
22347,2,es,bot,"muy bien, ahora cruza por encima de la rama y sigue hacia el sur",encima de la rama
22348,2,es,bot,"muy bien, ahora cruza por encima de la rama y sigue hacia el sur",el sur
22349,2,es,bot,¿ves a ese otro perro blanco cerca del mantel de picnic a cuadros rojo y blanco? dirígete hacia allí,ese otro perro blanco
22350,2,es,bot,¿ves a ese otro perro blanco cerca del mantel de picnic a cuadros rojo y blanco? dirígete hacia allí,mantel
22351,2,es,bot,¿ves a ese otro perro blanco cerca del mantel de picnic a cuadros rojo y blanco? dirígete hacia allí,picnic
22352,2,es,bot,¿ves a ese otro perro blanco cerca del mantel de picnic a cuadros rojo y blanco? dirígete hacia allí,cuadros rojo y blanco
22353,2,es,bot,"ves esa otra rama de madera? cruza el río otra vez, pero esta vez hacia el norte",esa otra rama
22354,2,es,bot,"ves esa otra rama de madera? cruza el río otra vez, pero esta vez hacia el norte",madera
22355,2,es,bot,"ves esa otra rama de madera? cruza el río otra vez, pero esta vez hacia el norte",el río
22356,2,es,bot,"ves esa otra rama de madera? cruza el río otra vez, pero esta vez hacia el norte",otra vez
22357,2,es,bot,"ves esa otra rama de madera? cruza el río otra vez, pero esta vez hacia el norte",", pero esta vez"
22358,2,es,bot,"ves esa otra rama de madera? cruza el río otra vez, pero esta vez hacia el norte",el norte
22359,2,es,bot,"genial, evita tocar ese arbusto verde",ese arbusto verde
22360,2,es,bot,"en lugar de eso, camina alrededor del lado derecho de él hasta alcanzar el puesto de floristería",lado derecho
22361,2,es,bot,"en lugar de eso, camina alrededor del lado derecho de él hasta alcanzar el puesto de floristería",el puesto
22362,2,es,bot,"en lugar de eso, camina alrededor del lado derecho de él hasta alcanzar el puesto de floristería",floristería
22363,2,es,bot,"ahora gira a la izquierda y camina debajo del puesto de flores, hacia ese gran puente, pasando al oeste de él",la izquierda
22364,2,es,bot,"ahora gira a la izquierda y camina debajo del puesto de flores, hacia ese gran puente, pasando al oeste de él",puesto
22365,2,es,bot,"ahora gira a la izquierda y camina debajo del puesto de flores, hacia ese gran puente, pasando al oeste de él",flores
22366,2,es,bot,"ahora gira a la izquierda y camina debajo del puesto de flores, hacia ese gran puente, pasando al oeste de él",", hacia ese gran puente"
22367,2,es,bot,"ahora gira a la izquierda y camina debajo del puesto de flores, hacia ese gran puente, pasando al oeste de él",oeste
22368,2,es,bot,"justo después del puente, verás a dos personas mayores sentadas en un banco leyendo periódicos",puente
22369,2,es,bot,"justo después del puente, verás a dos personas mayores sentadas en un banco leyendo periódicos",dos personas mayores
22370,2,es,bot,"justo después del puente, verás a dos personas mayores sentadas en un banco leyendo periódicos",un banco
22371,2,es,bot,"justo después del puente, verás a dos personas mayores sentadas en un banco leyendo periódicos",periódicos
22372,2,es,bot,sigue el camino justo entre ellos y una rama de madera,el camino justo
22373,2,es,bot,sigue el camino justo entre ellos y una rama de madera,una rama
22374,2,es,bot,sigue el camino justo entre ellos y una rama de madera,madera
22375,2,es,bot,"muy bien, ahora ve un poco al sur hacia ese arbusto verde cerca del final de la rama de madera",sur
22376,2,es,bot,"muy bien, ahora ve un poco al sur hacia ese arbusto verde cerca del final de la rama de madera",ese arbusto verde
22377,2,es,bot,"muy bien, ahora ve un poco al sur hacia ese arbusto verde cerca del final de la rama de madera",final
22378,2,es,bot,"muy bien, ahora ve un poco al sur hacia ese arbusto verde cerca del final de la rama de madera",la rama
22379,2,es,bot,"muy bien, ahora ve un poco al sur hacia ese arbusto verde cerca del final de la rama de madera",madera
22380,2,es,bot,"perfecto, ahora dirígete al este entre la rama y el arbusto",este
22381,2,es,bot,"perfecto, ahora dirígete al este entre la rama y el arbusto",la rama
22382,2,es,bot,"perfecto, ahora dirígete al este entre la rama y el arbusto",el arbusto
22383,2,es,bot,solo unos pasos más al este y encontrarás tu próxima y última parada,solo unos pasos
22384,2,es,bot,solo unos pasos más al este y encontrarás tu próxima y última parada,este
22385,2,es,bot,solo unos pasos más al este y encontrarás tu próxima y última parada,parada
22386,2,es,bot,"¿ves un ciervo joven de color marrón cerca de allí? eso es todo por ahora, amigo. buen trabajo!",un ciervo joven
22387,2,es,bot,"¿ves un ciervo joven de color marrón cerca de allí? eso es todo por ahora, amigo. buen trabajo!",color marrón
22388,2,es,bot,"¿ves un ciervo joven de color marrón cerca de allí? eso es todo por ahora, amigo. buen trabajo!",", amigo"
22389,2,es,bot,"¿ves un ciervo joven de color marrón cerca de allí? eso es todo por ahora, amigo. buen trabajo!",buen trabajo
22390,2,es,bot,"ah, perfecto! ¡bien hecho! eso es todo por ahora, amigo",", amigo"
22391,3,es,bot,"Muy bien, aquí en la tienda, ¿dirigirnos hacia el sur ahora?",la tienda
22392,3,es,bot,"Muy bien, aquí en la tienda, ¿dirigirnos hacia el sur ahora?",el sur
22393,3,eng,human,"exit the tent and go straight, go around the dog underneath and head towards the fire ",the tent
22394,3,eng,human,"exit the tent and go straight, go around the dog underneath and head towards the fire ",the dog
22395,3,eng,human,"exit the tent and go straight, go around the dog underneath and head towards the fire ",the fire
22396,3,es,bot,"Lo tengo, esquivé al perro, ahora estoy cerca del fuego.",fuego
22397,3,es,bot,¿Debo ir hacia el hongo o hacia el auto a continuación?,el hongo
22398,3,es,bot,¿Debo ir hacia el hongo o hacia el auto a continuación?,hacia el auto
22399,3,es,bot,¿Debo ir hacia el hongo o hacia el auto a continuación?,continuación
22400,3,eng,human,go around the fire above and follow the path until you pass in front of the car ,the fire
22401,3,eng,human,go around the fire above and follow the path until you pass in front of the car ,the path
22402,3,eng,human,go around the fire above and follow the path until you pass in front of the car ,front
22403,3,eng,human,go around the fire above and follow the path until you pass in front of the car ,the car
22404,3,es,bot,"podemos hacerlo, pasé el fuego y ahora estoy frente al auto azul",el fuego
22405,3,es,bot,"podemos hacerlo, pasé el fuego y ahora estoy frente al auto azul",auto azul
22406,3,es,bot,¿sigo adelante hasta el telescopio?,el telescopio
22407,3,eng,human,then follow the path until you reach the telescope,the path
22408,3,eng,human,then follow the path until you reach the telescope,the telescope
22409,3,es,bot,"excelente, ahora estoy en el telescopio",el telescopio
22410,3,es,bot,¿giro a la izquierda hacia las rocas o sigo adelante?,¿giro
22411,3,es,bot,¿giro a la izquierda hacia las rocas o sigo adelante?,la izquierda
22412,3,es,bot,¿giro a la izquierda hacia las rocas o sigo adelante?,las rocas
22413,3,eng,human,"go around it in front, follow the path until you reach the cabin",front
22414,3,eng,human,"go around it in front, follow the path until you reach the cabin",the path
22415,3,eng,human,"go around it in front, follow the path until you reach the cabin",the cabin
22416,3,es,bot,"estoy en camino, rodeé las rocas y ahora veo la casa de madera",estoy en camino
22417,3,es,bot,"estoy en camino, rodeé las rocas y ahora veo la casa de madera",las rocas
22418,3,es,bot,"estoy en camino, rodeé las rocas y ahora veo la casa de madera",la casa
22419,3,es,bot,"estoy en camino, rodeé las rocas y ahora veo la casa de madera",madera
22420,3,es,bot,*terminado*,*terminado
22421,4,es,bot,¡perfecto! ¿Ves esas tres palmeras? Comience dirigiéndose al suroeste debajo del primero.,esas tres palmeras
22422,4,es,bot,¡perfecto! ¿Ves esas tres palmeras? Comience dirigiéndose al suroeste debajo del primero.,suroeste
22423,4,es,bot,"Ahora, gira a la derecha y pasa el segundo árbol. Antes de llegar al tercero, gira a la izquierda y dirígete hacia el sur.",la derecha
22424,4,es,bot,"Ahora, gira a la derecha y pasa el segundo árbol. Antes de llegar al tercero, gira a la izquierda y dirígete hacia el sur.",el segundo árbol
22425,4,es,bot,"Ahora, gira a la derecha y pasa el segundo árbol. Antes de llegar al tercero, gira a la izquierda y dirígete hacia el sur.","Antes de llegar al tercero, gira"
22426,4,es,bot,"Ahora, gira a la derecha y pasa el segundo árbol. Antes de llegar al tercero, gira a la izquierda y dirígete hacia el sur.",la izquierda
22427,4,es,bot,"Ahora, gira a la derecha y pasa el segundo árbol. Antes de llegar al tercero, gira a la izquierda y dirígete hacia el sur.",dirígete
22428,4,es,bot,"Ahora, gira a la derecha y pasa el segundo árbol. Antes de llegar al tercero, gira a la izquierda y dirígete hacia el sur.",el sur
22429,4,es,bot,"genial! ¿ves ese cachorro marrón? pásalo por la izquierda, luego gira un poco a la izquierda y vuelve hacia el sur",ese cachorro marrón
22430,4,es,bot,"genial! ¿ves ese cachorro marrón? pásalo por la izquierda, luego gira un poco a la izquierda y vuelve hacia el sur",la izquierda
22431,4,es,bot,"genial! ¿ves ese cachorro marrón? pásalo por la izquierda, luego gira un poco a la izquierda y vuelve hacia el sur",la izquierda
22432,4,es,bot,"genial! ¿ves ese cachorro marrón? pásalo por la izquierda, luego gira un poco a la izquierda y vuelve hacia el sur",el sur
22433,4,es,bot,próximo paso,próximo paso
22434,4,es,bot,"deberías ver un par de rocas, una grande a tu izquierda y una pequeña a tu derecha. vamos por en medio de ellos hacia el océano",un par
22435,4,es,bot,"deberías ver un par de rocas, una grande a tu izquierda y una pequeña a tu derecha. vamos por en medio de ellos hacia el océano",rocas
22436,4,es,bot,"deberías ver un par de rocas, una grande a tu izquierda y una pequeña a tu derecha. vamos por en medio de ellos hacia el océano",tu derecha
22437,4,es,bot,"deberías ver un par de rocas, una grande a tu izquierda y una pequeña a tu derecha. vamos por en medio de ellos hacia el océano",el océano
22438,4,es,bot,"divertido! ahora, entra al agua hasta ver un cangrejo rojo grande",agua
22439,4,es,bot,"divertido! ahora, entra al agua hasta ver un cangrejo rojo grande",un cangrejo rojo
22440,4,es,bot,luego gira a la derecha siguiendo la grande roca hacia el oeste,derecha
22441,4,es,bot,luego gira a la derecha siguiendo la grande roca hacia el oeste,la grande roca
22442,4,es,bot,¡estupendo! pronto verás una tercera roca de tamaño mediano,una tercera roca
22443,4,es,bot,¡estupendo! pronto verás una tercera roca de tamaño mediano,tamaño mediano
22444,4,es,bot,"en cuanto veas el tiburón en el agua, da un giro derecho bien pronunciado",cuanto
22445,4,es,bot,"en cuanto veas el tiburón en el agua, da un giro derecho bien pronunciado",el tiburón
22446,4,es,bot,"en cuanto veas el tiburón en el agua, da un giro derecho bien pronunciado",el agua
22447,4,es,bot,"en cuanto veas el tiburón en el agua, da un giro derecho bien pronunciado",un giro derecho
22448,4,es,bot,"sí! ahora, dirígete de nuevo a la tierra pasando entre la roca mediana y una pelota azul-amarilla-blanca",", dirígete"
22449,4,es,bot,"sí! ahora, dirígete de nuevo a la tierra pasando entre la roca mediana y una pelota azul-amarilla-blanca",la tierra
22450,4,es,bot,"sí! ahora, dirígete de nuevo a la tierra pasando entre la roca mediana y una pelota azul-amarilla-blanca",la roca mediana
22451,4,es,bot,"sí! ahora, dirígete de nuevo a la tierra pasando entre la roca mediana y una pelota azul-amarilla-blanca",una pelota
22452,4,es,bot,"a partir de ahí, ve un poco hacia el norte",partir
22453,4,es,bot,"a partir de ahí, ve un poco hacia el norte",el norte
22454,4,es,bot,genial! ahora tuerce un poquito a la izquierda y dirígete al noroeste,la izquierda
22455,4,es,bot,genial! ahora tuerce un poquito a la izquierda y dirígete al noroeste,dirígete
22456,4,es,bot,verás una tienda de campaña roja a tu izquierda y un altavoz grande a tu derecha. dirígete por en medio de ellos,una tienda
22457,4,es,bot,verás una tienda de campaña roja a tu izquierda y un altavoz grande a tu derecha. dirígete por en medio de ellos,campaña
22458,4,es,bot,verás una tienda de campaña roja a tu izquierda y un altavoz grande a tu derecha. dirígete por en medio de ellos,tu izquierda
22459,4,es,bot,verás una tienda de campaña roja a tu izquierda y un altavoz grande a tu derecha. dirígete por en medio de ellos,un altavoz
22460,4,es,bot,verás una tienda de campaña roja a tu izquierda y un altavoz grande a tu derecha. dirígete por en medio de ellos,tu derecha
22461,4,es,bot,verás una tienda de campaña roja a tu izquierda y un altavoz grande a tu derecha. dirígete por en medio de ellos,dirígete
22462,4,es,bot,¡perfecto! ahora rodea la tienda de campaña en un arco y luego dirígete al sur hacia el mar,la tienda
22463,4,es,bot,¡perfecto! ahora rodea la tienda de campaña en un arco y luego dirígete al sur hacia el mar,campaña
22464,4,es,bot,¡perfecto! ahora rodea la tienda de campaña en un arco y luego dirígete al sur hacia el mar,un arco
22465,4,es,bot,¡perfecto! ahora rodea la tienda de campaña en un arco y luego dirígete al sur hacia el mar,sur
22466,4,es,bot,¡perfecto! ahora rodea la tienda de campaña en un arco y luego dirígete al sur hacia el mar,el mar
22467,4,es,bot,¡Lo logramos! ¿ama?,¿ama
22468,1,eng,bot,"gotcha, so i'm passing the tiger now, heading towards the parrot. okay, walked under the frog's belly and looping back through the crocodile's mouth. now, i'm crossing the water with the rocks",the tiger
22469,1,eng,bot,"gotcha, so i'm passing the tiger now, heading towards the parrot. okay, walked under the frog's belly and looping back through the crocodile's mouth. now, i'm crossing the water with the rocks",the parrot
22470,1,eng,bot,"gotcha, so i'm passing the tiger now, heading towards the parrot. okay, walked under the frog's belly and looping back through the crocodile's mouth. now, i'm crossing the water with the rocks",the frog's belly
22471,1,eng,bot,"gotcha, so i'm passing the tiger now, heading towards the parrot. okay, walked under the frog's belly and looping back through the crocodile's mouth. now, i'm crossing the water with the rocks",the crocodile's mouth
22472,1,eng,bot,"gotcha, so i'm passing the tiger now, heading towards the parrot. okay, walked under the frog's belly and looping back through the crocodile's mouth. now, i'm crossing the water with the rocks",the water
22473,1,eng,bot,"gotcha, so i'm passing the tiger now, heading towards the parrot. okay, walked under the frog's belly and looping back through the crocodile's mouth. now, i'm crossing the water with the rocks",the rocks
22474,1,eng,bot,"aha! saw the elephant, and i'm at the giraffe. went down, passed the snake and, oh hey, there's the treasure box! *finished*. we made it, pal! is there a next map or we're done?",the elephant
22475,1,eng,bot,"aha! saw the elephant, and i'm at the giraffe. went down, passed the snake and, oh hey, there's the treasure box! *finished*. we made it, pal! is there a next map or we're done?",the giraffe
22476,1,eng,bot,"aha! saw the elephant, and i'm at the giraffe. went down, passed the snake and, oh hey, there's the treasure box! *finished*. we made it, pal! is there a next map or we're done?",the snake
22477,1,eng,bot,"aha! saw the elephant, and i'm at the giraffe. went down, passed the snake and, oh hey, there's the treasure box! *finished*. we made it, pal! is there a next map or we're done?",the treasure box
22478,1,eng,bot,"aha! saw the elephant, and i'm at the giraffe. went down, passed the snake and, oh hey, there's the treasure box! *finished*. we made it, pal! is there a next map or we're done?",a next map
22479,2,eng,bot,"great! start by heading left from the white dog, go below the bench and cross the trail towards the florist stand",the white dog
22480,2,eng,bot,"great! start by heading left from the white dog, go below the bench and cross the trail towards the florist stand",the bench
22481,2,eng,bot,"great! start by heading left from the white dog, go below the bench and cross the trail towards the florist stand",the trail
22482,2,eng,bot,"great! start by heading left from the white dog, go below the bench and cross the trail towards the florist stand",the florist
22483,2,eng,bot,let's shake things up,things
22484,2,eng,bot,"make a sharp 180 degree left u-turn, cross back over the trail and head towards the white dog again. can you see it?",a sharp 180 degree
22485,2,eng,bot,"make a sharp 180 degree left u-turn, cross back over the trail and head towards the white dog again. can you see it?",u
22486,2,eng,bot,"make a sharp 180 degree left u-turn, cross back over the trail and head towards the white dog again. can you see it?",-
22487,2,eng,bot,"make a sharp 180 degree left u-turn, cross back over the trail and head towards the white dog again. can you see it?",turn
22488,2,eng,bot,"make a sharp 180 degree left u-turn, cross back over the trail and head towards the white dog again. can you see it?",the trail
22489,2,eng,bot,"make a sharp 180 degree left u-turn, cross back over the trail and head towards the white dog again. can you see it?",the white dog
22490,2,eng,human,I guess? I'm near the fishes in front of the dog,the fishes
22491,2,eng,human,I guess? I'm near the fishes in front of the dog,front
22492,2,eng,human,I guess? I'm near the fishes in front of the dog,the dog
22493,2,eng,bot,"perfect! now, keep going south past the dog",the dog
22494,2,eng,bot,just keep moving until you spot another dog beside a red and white checkered picnic,another dog
22495,2,eng,bot,just keep moving until you spot another dog beside a red and white checkered picnic,a red and white checkered picnic
22496,2,eng,human,across the river?,the river
22497,2,eng,bot,"yes, exactly! cross the branch and keep heading south",the branch
22498,2,eng,bot,have you reached the picnic yet?,the picnic
22499,2,eng,human,yes i'm at the picnic now,the picnic
22500,2,eng,bot,"awesome, just continue across the picnic mat and touch the bowl of berries",the picnic mat
22501,2,eng,bot,"awesome, just continue across the picnic mat and touch the bowl of berries",the bowl
22502,2,eng,bot,"awesome, just continue across the picnic mat and touch the bowl of berries",berries
22503,2,eng,human,ok i'm on the bowl of berries,the bowl
22504,2,eng,human,ok i'm on the bowl of berries,berries
22505,2,eng,bot,great stuff! now keep heading west from there,great stuff
22506,2,eng,bot,looks like you're gonna have to cross that river one more time,that river
22507,2,eng,bot,looks like you're gonna have to cross that river one more time,time
22508,2,eng,bot,"there's a branch across it, can you cross it to the north?",a branch
22509,2,eng,bot,"there's a branch across it, can you cross it to the north?",the north
22510,2,eng,human,"until where? i don't understand, i'm near the bicycle ",the bicycle
22511,2,eng,bot,"cool, don't touch that green bush, but go around it from the right side, until you spot that florist stand again",the right side
22512,2,eng,bot,"cool, don't touch that green bush, but go around it from the right side, until you spot that florist stand again",that florist
22513,2,eng,human,i'm at the florist stand now,the florist
22514,2,eng,bot,"groovy! take a left, go underneath the stand and head towards the big bridge with those two biking champs on it",groovy
22515,2,eng,bot,"groovy! take a left, go underneath the stand and head towards the big bridge with those two biking champs on it",a left
22516,2,eng,bot,"groovy! take a left, go underneath the stand and head towards the big bridge with those two biking champs on it",the stand
22517,2,eng,bot,"groovy! take a left, go underneath the stand and head towards the big bridge with those two biking champs on it",the big bridge
22518,2,eng,bot,"groovy! take a left, go underneath the stand and head towards the big bridge with those two biking champs on it",those two biking champs
22519,2,eng,human,i'm at the biking champs now,the biking champs
22520,2,eng,bot,so fly past them and head west until you see two elderly people catching up on some news,two elderly people
22521,2,eng,bot,so fly past them and head west until you see two elderly people catching up on some news,some news
22522,2,eng,human,yes i'm on the elderly people now,the elderly people
22523,2,eng,bot,"sweet! now move a few steps down south, between those cool old people and a wooden branch until you reach a green bush",a few steps
22524,2,eng,bot,"sweet! now move a few steps down south, between those cool old people and a wooden branch until you reach a green bush",those cool old people
22525,2,eng,bot,"sweet! now move a few steps down south, between those cool old people and a wooden branch until you reach a green bush",a wooden branch
22526,2,eng,bot,"sweet! now move a few steps down south, between those cool old people and a wooden branch until you reach a green bush",a green bush
22527,2,eng,human,i'm at the green bush to the left of the deer,the left
22528,2,eng,human,i'm at the green bush to the left of the deer,the deer
22529,2,eng,bot,"great! now go east for a bit, staying between the branch and the bush",a bit
22530,2,eng,bot,"great! now go east for a bit, staying between the branch and the bush",the branch
22531,2,eng,bot,"great! now go east for a bit, staying between the branch and the bush",the bush
22532,2,eng,bot,"no worries! just keep moving to the east, with the branch on one side and the bush on the other",no worries
22533,2,eng,bot,"no worries! just keep moving to the east, with the branch on one side and the bush on the other",the east
22534,2,eng,bot,"no worries! just keep moving to the east, with the branch on one side and the bush on the other",the branch
