,map,lang,speaker,text,nouns
9026,4,es,bot,"Vaya hacia el suroeste bajo la primera palmera, gire a la derecha para cruzar la segunda, luego gire bruscamente a la izquierda antes de la tercera y diríjase hacia el sur.",la derecha
9027,4,es,bot,"Vaya hacia el suroeste bajo la primera palmera, gire a la derecha para cruzar la segunda, luego gire bruscamente a la izquierda antes de la tercera y diríjase hacia el sur.",la izquierda
9028,4,es,bot,"Vaya hacia el suroeste bajo la primera palmera, gire a la derecha para cruzar la segunda, luego gire bruscamente a la izquierda antes de la tercera y diríjase hacia el sur.",el sur
9029,4,es,bot,hasta que veas un gran peñasco a tu izquierda y un peñón más pequeño a tu derecha,tu izquierda
9030,4,es,bot,hasta que veas un gran peñasco a tu izquierda y un peñón más pequeño a tu derecha,tu derecha
9031,4,es,bot,pasa entre ellas y estarás justo al borde de la océano. me avisas cuando llegues,la océano
9032,4,eng,bot,"great job! now, enter the water, turn right and follow along the big rock",great job !
9033,4,eng,bot,keep going towards the west. you're doing well,the west
9034,4,eng,human,"ok, do continue past the shark",the shark
9035,4,es,human,parece una vocina?,una vocina
9036,4,es,bot,"¡sí, eso es! bueno, subtílmente a la izquierda y sigue hacia el noroeste",la izquierda
9037,4,es,bot,"¡sí, eso es! bueno, subtílmente a la izquierda y sigue hacia el noroeste",el noroeste
9038,4,es,bot,¡perfecto! rodéelo formando un arco,rodéelo
9039,4,es,bot,¡perfecto! rodéelo formando un arco,un arco
9040,4,es,bot,"Luego dirígete hacia el sur, pero detente justo antes de llegar a la orilla.",el sur
9041,4,es,bot,"Luego dirígete hacia el sur, pero detente justo antes de llegar a la orilla.",la orilla
9042,1,eng,human,alright move past the tiger to the island where the parrot is located and cross that island to the next one where the frog is resting,the tiger
9043,1,eng,human,alright move past the tiger to the island where the parrot is located and cross that island to the next one where the frog is resting,the island
9044,1,eng,human,alright move past the tiger to the island where the parrot is located and cross that island to the next one where the frog is resting,the parrot
9045,1,eng,human,alright move past the tiger to the island where the parrot is located and cross that island to the next one where the frog is resting,that island
9046,1,eng,human,alright move past the tiger to the island where the parrot is located and cross that island to the next one where the frog is resting,the next one
9047,1,eng,human,alright move past the tiger to the island where the parrot is located and cross that island to the next one where the frog is resting,the frog
9048,1,es,bot,"¡Lo logré, amigo! Ahora veo la rana, un cocodrilo a la izquierda y un elefante a la izquierda.",", amigo"
9049,1,es,bot,¿Tienes alguna idea de qué criatura debería visitar a continuación?,qué criatura
9050,1,es,bot,¿Tienes alguna idea de qué criatura debería visitar a continuación?,continuación
9051,1,eng,human,"with the help of the crocodile, go to the island with elephant and and cross to the giraffe ",the help
9052,1,eng,human,"with the help of the crocodile, go to the island with elephant and and cross to the giraffe ",the crocodile
9053,1,eng,human,"with the help of the crocodile, go to the island with elephant and and cross to the giraffe ",the island
9054,1,eng,human,"with the help of the crocodile, go to the island with elephant and and cross to the giraffe ",elephant
9055,1,eng,human,"with the help of the crocodile, go to the island with elephant and and cross to the giraffe ",the giraffe
9056,1,eng,bot,made it to the giraffe! not far from here i spot a snake towards the southeast,the giraffe
9057,1,eng,human,"Navigate across to the next island, where the snake is located, and attempt to escape it to reach the treasure.",the next island
9058,1,eng,human,"Navigate across to the next island, where the snake is located, and attempt to escape it to reach the treasure.",the snake
9059,1,eng,human,"Navigate across to the next island, where the snake is located, and attempt to escape it to reach the treasure.",the treasure
9060,1,es,bot,¡Toda una aventura! *finalizado*,Toda una aventura
9061,2,es,bot,"¡Está bien, amigo! Empecemos dando unos pasos a tu izquierda, hacia ese banco de madera que ves ahí.",amigo
9062,2,es,bot,Pasee hasta que vea un sendero hacia un puesto de floristería. ¡Pero no llegues hasta el final!,un sendero
9063,2,es,bot,Pasee hasta que vea un sendero hacia un puesto de floristería. ¡Pero no llegues hasta el final!,floristería
9064,2,eng,human,sualright i am here and i see the dog,sualright
9065,2,eng,human,sualright i am here and i see the dog,the dog
9066,2,es,bot,"genial! ahora, ve a ver que hay una rama de madera que cruza el río al norte",madera
9067,2,es,bot,"genial! ahora, ve a ver que hay una rama de madera que cruza el río al norte",el río
9068,2,es,bot,"genial! ahora, ve a ver que hay una rama de madera que cruza el río al norte",el norte
9069,2,es,bot,"perfecto! ahora, verás un arbusto verde, haz un círculo a su alrededor desde la derecha",un círculo
9070,2,es,bot,"perfecto! ahora, verás un arbusto verde, haz un círculo a su alrededor desde la derecha",su alrededor
9071,2,es,bot,"perfecto! ahora, verás un arbusto verde, haz un círculo a su alrededor desde la derecha",la derecha
9072,2,es,bot,continúa en ese camino hasta que llegues al puesto de flores,ese camino
9073,2,es,bot,continúa en ese camino hasta que llegues al puesto de flores,flores
9074,2,eng,human,im at the flower stand now,the flower stand
9075,2,eng,bot,soon you will be able to see a big bridge with two people on bicycles,a big bridge
9076,2,eng,human,i just crossed the bridge,the bridge
9077,2,es,bot,"excelente! justo después del puente, verás a dos personas mayores sentadas en un banco leyendo el periódico",el puente
9078,2,es,bot,"excelente! justo después del puente, verás a dos personas mayores sentadas en un banco leyendo el periódico",un banco
9079,2,es,bot,"excelente! justo después del puente, verás a dos personas mayores sentadas en un banco leyendo el periódico",el periódico
9080,2,es,bot,"bien! ahora, baja unos pasos hacia el sur, entre las personas mayores y otra rama de madera",unos pasos
9081,2,es,bot,"bien! ahora, baja unos pasos hacia el sur, entre las personas mayores y otra rama de madera",el sur
9082,2,es,bot,"bien! ahora, baja unos pasos hacia el sur, entre las personas mayores y otra rama de madera",madera
9083,2,es,bot,fantástico! verás un arbusto verde junto al final de la rama de madera,madera
9084,2,es,bot,"perfecto! ahora, muévete hacia el este, entre la rama y el arbusto",el este
9085,2,es,bot,"perfecto! ahora, muévete hacia el este, entre la rama y el arbusto",la rama
9086,2,es,bot,"perfecto! ahora, muévete hacia el este, entre la rama y el arbusto",el arbusto
9087,3,eng,human,move down the road where you will see a dog,the road
9088,3,eng,human,move down the road where you will see a dog,a dog
9089,3,eng,bot,"sure thing, boss",sure thing
9090,3,eng,bot,"sure thing, boss",boss
9091,3,eng,bot,"just followed the road and yeah, there's a dog chilling by a fire. now what?",the road
9092,3,eng,bot,"just followed the road and yeah, there's a dog chilling by a fire. now what?",a dog
9093,3,eng,bot,"just followed the road and yeah, there's a dog chilling by a fire. now what?",a fire
9094,3,eng,human,now past it across the fire where you  will see a vehicle,the fire
9095,3,eng,human,now past it across the fire where you  will see a vehicle,a vehicle
9096,3,eng,human,move across it where you will spot a telescope,a telescope
9097,3,eng,human,now move past it to the cabin surrounded by the big rocked,the cabin
9098,3,eng,human,and now you are at your distination,your distination
9099,3,eng,bot,"awesome, we've reached the house! *finished* thanks for the guidance, couldn't have done it without you!",the house
9100,4,es,bot,¡fantástico! vayamos al suroeste debajo de esa primera palmera de allí,el suroeste
9101,4,es,bot,"ahora, gire rápidamente a la derecha, cruzando la segunda palma. ¿Listo para un giro brusco a la izquierda antes del tercer árbol? marchemos hacia el sur",la derecha
9102,4,eng,bot,keep going in the water,the water
9103,4,eng,bot,"see that medium rock? after you pass it, you'll spot a shark",medium rock
9104,4,eng,human,"i just got to the ball, can we play it?",the ball
9105,4,eng,bot,go a bit to your left now and head northwest. do you see the red tent and the speaker? squeeze in between them,a bit
9106,4,eng,bot,go a bit to your left now and head northwest. do you see the red tent and the speaker? squeeze in between them,your left
9107,4,eng,bot,go a bit to your left now and head northwest. do you see the red tent and the speaker? squeeze in between them,northwest
9108,4,eng,bot,"great job! now, see the sea? well, we're not going there",great job !
9109,4,eng,human,oh yeah i see the red kayak,the red kayak
9110,4,es,bot,"¡Lo lograste, eres natural! gran trabajo hermano! hemos llegado al objetivo final",hermano
9111,1,eng,human,Go left to find the snake,the snake
9112,1,eng,bot,"okay, i've moved left and i see a tiger on a small island",a tiger
9113,1,eng,bot,"okay, i've moved left and i see a tiger on a small island",a small island
9114,1,es,bot,"Mmm, aunque no hay ninguna serpiente a la vista. ¿Adónde vamos ahora?",ninguna serpiente
9115,1,es,bot,"Mmm, aunque no hay ninguna serpiente a la vista. ¿Adónde vamos ahora?",la vista
9116,1,eng,human,go left again going through a stick to avoid the pond,a stick
9117,1,eng,human,go left again going through a stick to avoid the pond,the pond
9118,1,eng,human," okay, now go right crossing the pond using the rocks",the pond
9119,1,eng,human,"now go left, use the cocrodile to avoid the pond",the cocrodile
9120,1,eng,human,"now go left, use the cocrodile to avoid the pond",the pond
9121,1,eng,human,go left once again using the rocks to avoid the pond,the pond
9122,1,eng,bot,"ok, now i see a giraffe",a giraffe
9123,1,eng,human,go down using the stick to avoid the pond,the stick
9124,1,eng,human,go down using the stick to avoid the pond,the pond
9125,1,es,bot,"listo, fui hacia abajo y encontré una serpiente",una serpiente
9126,1,eng,human,now go right and you will arrive to your destination,your destination
9127,2,es,human,voy hacia abjo para encontrar al otro perro o voy a la izquierda para la floristeria?,abjo
9128,2,es,human,voy hacia abjo para encontrar al otro perro o voy a la izquierda para la floristeria?,el otro perro
9129,2,es,human,voy hacia abjo para encontrar al otro perro o voy a la izquierda para la floristeria?,la izquierda
9130,2,es,human,voy hacia abjo para encontrar al otro perro o voy a la izquierda para la floristeria?,la floristeria
9131,2,es,bot,"vamos a hacer ambos, ¡tranquilo! continua de nuevo hacia el perro, pero esta vez vamos a cruzar por encima de esa rama y dirigirnos al sur",el perro
9132,2,es,bot,"vamos a hacer ambos, ¡tranquilo! continua de nuevo hacia el perro, pero esta vez vamos a cruzar por encima de esa rama y dirigirnos al sur",esta vez
9133,2,es,bot,"vamos a hacer ambos, ¡tranquilo! continua de nuevo hacia el perro, pero esta vez vamos a cruzar por encima de esa rama y dirigirnos al sur",esa rama
9134,2,es,bot,"vamos a hacer ambos, ¡tranquilo! continua de nuevo hacia el perro, pero esta vez vamos a cruzar por encima de esa rama y dirigirnos al sur",el sur
9135,2,eng,bot,you'll find the other dog next to a checkered picnic tablecloth,the other dog
9136,2,eng,bot,you'll find the other dog next to a checkered picnic tablecloth,a checkered picnic tablecloth
9137,2,eng,bot,"go west, step over the mat and head toward that bowl of berries",the mat
9138,2,eng,bot,"go west, step over the mat and head toward that bowl of berries",that bowl
9139,2,es,bot,"sigue hacia el oeste, mi amigo",el oeste
9140,2,es,bot,"sigue hacia el oeste, mi amigo",mi amigo
9141,2,eng,human," towards the deer, or towards the people on the bike?",the deer
9142,2,eng,human," towards the deer, or towards the people on the bike?",the bike
9143,2,eng,bot,"ah, not the deer yet! let's cross that wooden branch over the river towards the north",the deer
9144,2,es,bot,Rodéalo desde tu derecha hasta llegar al puesto de floristería.,tu derecha
9145,2,es,bot,Rodéalo desde tu derecha hasta llegar al puesto de floristería.,floristería
9146,2,eng,bot,You are going to see a big bridge with two people on bicycles. go west over the bridge,a big bridge
9147,2,eng,bot,"just past the bridge, you'll see two old guys reading their newspapers on a bench",the bridge
9148,2,eng,bot,"just past the bridge, you'll see two old guys reading their newspapers on a bench",a bench
9149,2,eng,bot,"move south just a few steps, in between the old folks and another branch",another branch
9150,2,eng,bot,you'll find a green bush at the end of that branch,a green bush
9151,2,eng,bot,you'll find a green bush at the end of that branch,the end
9152,2,eng,bot,you'll find a green bush at the end of that branch,that branch
9153,2,es,bot,"Ve hacia el este, entre esa rama y el arbusto.",el este
9154,2,es,bot,"Ve hacia el este, entre esa rama y el arbusto.",esa rama
9155,2,es,bot,"Ve hacia el este, entre esa rama y el arbusto.",el arbusto
9156,3,eng,human,go down a few steps until you find a route,a route
9157,3,eng,bot,"alright, moving down, now i see a dog by a fire",a dog
9158,3,eng,bot,"alright, moving down, now i see a dog by a fire",a fire
9159,3,es,bot,¿Qué camino debo tomar desde aquí?,Qué camino
9160,3,eng,human,go past over the fire and put yourself between the fire and the dog,the fire
9161,3,eng,human,go past over the fire and put yourself between the fire and the dog,the fire
9162,3,eng,human,go past over the fire and put yourself between the fire and the dog,the dog
9163,3,eng,bot,"cool, now i'm between the fire and the dog",the fire
9164,3,eng,bot,"cool, now i'm between the fire and the dog",the dog
9165,3,eng,human,now go right again and put yourselft between the mushroom and the fire,the mushroom
9166,3,eng,human,now go right again and put yourselft between the mushroom and the fire,the fire
9167,3,eng,human,now go down until you find a telescope,a telescope
9168,3,eng,bot,"alrighty then, found the blue telescope",the blue telescope
9169,3,eng,human,go past the telescope going between the telescope and the bush to the right until you find the trail again.,the telescope
9170,3,eng,human,go past the telescope going between the telescope and the bush to the right until you find the trail again.,the telescope
9171,3,eng,human,go past the telescope going between the telescope and the bush to the right until you find the trail again.,the bush
9172,3,eng,human,go past the telescope going between the telescope and the bush to the right until you find the trail again.,the right
9173,3,eng,human,go past the telescope going between the telescope and the bush to the right until you find the trail again.,the trail
9174,3,eng,bot,"ok, i's going between the telescope and bush",the telescope
9175,3,es,bot,¡Bingo encontró el rastro! ¿ahora que?,el rastro
9176,3,eng,human,go left until you find some rock,some rock
9177,3,eng,human,"go up, and then left until you find a house",a house
9178,4,es,bot,"primero, ve bajo el primer árbol al suroeste",el suroeste
9179,4,eng,bot,"turn right, pass the second tree, then make a sharp left before the third tree and go south. ready for the next move?",the second tree
9180,4,eng,bot,"turn right, pass the second tree, then make a sharp left before the third tree and go south. ready for the next move?",a sharp left
9181,4,eng,bot,"turn right, pass the second tree, then make a sharp left before the third tree and go south. ready for the next move?",the third tree
9182,4,eng,bot,"now, keep going but make sure to steer left of the cute brown pup",the cute brown pup
9183,4,es,bot,"Después de pasarlo, gire a la izquierda y luego gire a la derecha nuevamente hacia el sur. bastante sencillo hasta ahora, ¿eh?",la izquierda
9184,4,es,bot,"Después de pasarlo, gire a la izquierda y luego gire a la derecha nuevamente hacia el sur. bastante sencillo hasta ahora, ¿eh?",la derecha
9185,4,es,bot,"Después de pasarlo, gire a la izquierda y luego gire a la derecha nuevamente hacia el sur. bastante sencillo hasta ahora, ¿eh?",el sur
9186,4,eng,bot,"okay, you'll see a big rock to your left and a small one to your right. just go straight between 'em till you hit the water",a big rock
9187,4,eng,bot,"okay, you'll see a big rock to your left and a small one to your right. just go straight between 'em till you hit the water",your left
9188,4,eng,bot,"okay, you'll see a big rock to your left and a small one to your right. just go straight between 'em till you hit the water",a small one
9189,4,eng,bot,"spot that big red crab? okay, take a turn to the right and keep with the big rock on your side",big red crab
9190,4,es,bot,continúa de esta manera,esta manera
9191,4,eng,human,"do i go towards the crab, or away from it?",the crab
9192,4,eng,bot,"nah, leave the crab alone",the crab
9193,4,eng,bot,"just keep heading west along the big rock. pretty simple so far, right?",the big rock
9194,4,eng,bot,keep on truckin' till you get to a medium-sized rock,truckin
9195,4,es,bot,"Tengo un tiburón como compañía en el agua. ¡No te preocupes, simplemente gira a la derecha hacia el tiburón!",compañía
9196,4,es,bot,"Tengo un tiburón como compañía en el agua. ¡No te preocupes, simplemente gira a la derecha hacia el tiburón!",el agua
9197,4,eng,bot,time to return to dry land,time
9198,4,eng,bot,time to return to dry land,dry land
9199,4,eng,bot,"cross between the medium rock and a blue-yellow-white ball, and then continue north. ready for the next step?",the medium rock
9200,4,eng,bot,"now, take a tiny veer left and walk towards northwest. you'll see a red tent on your left and a loudspeaker on your right",a tiny veer
9201,4,eng,bot,"now, take a tiny veer left and walk towards northwest. you'll see a red tent on your left and a loudspeaker on your right",northwest
9202,4,eng,bot,take a scenic walk around the tent in a lovely arc,a scenic walk
9203,4,eng,bot,take a scenic walk around the tent in a lovely arc,the tent
9204,4,eng,bot,take a scenic walk around the tent in a lovely arc,a lovely arc
9205,4,eng,bot,"towards the canoe, better known as the red kayak",the canoe
9206,4,eng,bot,"towards the canoe, better known as the red kayak",the red kayak
9207,4,eng,bot,turn 90 degrees to your right and walk along the kayak,your right
9208,4,eng,bot,turn 90 degrees to your right and walk along the kayak,the kayak
9209,4,eng,bot,your final stop is the small green bush,your final stop
9210,4,eng,bot,your final stop is the small green bush,the small green bush
9211,1,es,bot,"hey, q tal? empezamos el juego?",el juego
9212,1,es,bot,"¡genial! estoy en el punto de partida, veo una ramita a la izquierda que conduce a una isla pequeña con un tigre",partida
9213,1,es,bot,"¡genial! estoy en el punto de partida, veo una ramita a la izquierda que conduce a una isla pequeña con un tigre",la izquierda
9214,1,es,bot,"¡genial! estoy en el punto de partida, veo una ramita a la izquierda que conduce a una isla pequeña con un tigre",un tigre
9215,1,es,human,"Ve a la izquierda, quédate debajo del tigre y viaja a la isla con el pájaro azul.",la izquierda
9216,1,es,human,"Ve a la izquierda, quédate debajo del tigre y viaja a la isla con el pájaro azul.",el tigre
9217,1,es,human,"Ve a la izquierda, quédate debajo del tigre y viaja a la isla con el pájaro azul.",la isla
9218,1,es,bot,¡hecho! ahora me encuentro en la isla grande con un loro en un árbol,un árbol
9219,1,es,human,"Viaja alrededor del pájaro azul, pasa entre el elefante hacia abajo y luego camina a través de las dos piedras.",el elefante
9220,1,es,human,"Viaja alrededor del pájaro azul, pasa entre el elefante hacia abajo y luego camina a través de las dos piedras.",través
9221,1,es,human,"Viaja alrededor del pájaro azul, pasa entre el elefante hacia abajo y luego camina a través de las dos piedras.",las dos piedras
9222,1,es,bot,¡perfecto! estoy al lado de una rana después de cruzar las rocas,una rana
9223,1,es,bot,¡perfecto! estoy al lado de una rana después de cruzar las rocas,las rocas
9224,1,es,human," Camina entre la rana y el árbol amarillo, luego regresa a la izquierda y cruza el caimán verde.",la rana
9225,1,es,human," Camina entre la rana y el árbol amarillo, luego regresa a la izquierda y cruza el caimán verde.",la izquierda
9226,1,es,bot,"vale, pasé el caimán y he vuelto a ver el mismo elefante en la isla grande",el caimán
9227,1,es,human,Camine hacia la izquierda a través de las dos piedras y hacia la jirafa.,la izquierda
9228,1,es,human,Camine hacia la izquierda a través de las dos piedras y hacia la jirafa.,través
9229,1,es,human,Camine hacia la izquierda a través de las dos piedras y hacia la jirafa.,las dos piedras
9230,1,es,human,Camine hacia la izquierda a través de las dos piedras y hacia la jirafa.,la jirafa
9231,1,es,human,"Por último, camina hasta la colorida serpiente y atraviesa el bosque verde a la derecha.",último
9232,1,es,human,"Por último, camina hasta la colorida serpiente y atraviesa el bosque verde a la derecha.",la derecha
9233,2,es,bot,"hey, q tal? empezamos el juego?",el juego
9234,2,es,bot,"después verás otra rama de madera que cruza de nuevo el río, esta vez hacia el norte. puedes cruzarla",madera
9235,2,es,bot,"después verás otra rama de madera que cruza de nuevo el río, esta vez hacia el norte. puedes cruzarla",el río
9236,2,es,bot,"después verás otra rama de madera que cruza de nuevo el río, esta vez hacia el norte. puedes cruzarla",esta vez
9237,2,es,bot,"después verás otra rama de madera que cruza de nuevo el río, esta vez hacia el norte. puedes cruzarla",el norte
9238,2,es,bot,"aún no, amigo",", amigo"
9239,2,es,bot,"ahora, evita tocar el arbusto verde, mejor da la vuelta por su derecha hasta llegar al puesto de flores. ¿me sigues bien?",la vuelta
9240,2,es,bot,"ahora, evita tocar el arbusto verde, mejor da la vuelta por su derecha hasta llegar al puesto de flores. ¿me sigues bien?",su derecha
9241,2,es,bot,"ahora, evita tocar el arbusto verde, mejor da la vuelta por su derecha hasta llegar al puesto de flores. ¿me sigues bien?",flores
9242,2,es,bot,"genial! ahora vira a la izquierda, pasa debajo del puesto de flores, y llegarás a un gran puente con dos personas en bicicleta",la izquierda
9243,2,es,bot,"genial! ahora vira a la izquierda, pasa debajo del puesto de flores, y llegarás a un gran puente con dos personas en bicicleta",flores
9244,2,es,bot,"genial! ahora vira a la izquierda, pasa debajo del puesto de flores, y llegarás a un gran puente con dos personas en bicicleta",bicicleta
9245,2,es,bot,continúa al oeste pasando el puente,el oeste
9246,2,es,bot,continúa al oeste pasando el puente,el puente
9247,2,es,human,Crucé el puente.,el puente
9248,2,es,bot,"perfecto! ahora, verás a dos ancianos leyendo periódicos en una banca, justo después del puente",dos ancianos
9249,2,es,bot,"perfecto! ahora, verás a dos ancianos leyendo periódicos en una banca, justo después del puente",periódicos
9250,2,es,bot,"perfecto! ahora, verás a dos ancianos leyendo periódicos en una banca, justo después del puente",una banca
9251,2,es,bot,"perfecto! ahora, verás a dos ancianos leyendo periódicos en una banca, justo después del puente",el puente
9252,2,es,bot,"súper, ¿ves el arbusto verde y el final de la rama de madera? camina algunos pasos hacia el sur, entre los ancianos y esa otra rama de madera, hasta llegar al arbusto",madera
9253,2,es,bot,"súper, ¿ves el arbusto verde y el final de la rama de madera? camina algunos pasos hacia el sur, entre los ancianos y esa otra rama de madera, hasta llegar al arbusto",el sur
9254,2,es,bot,"súper, ¿ves el arbusto verde y el final de la rama de madera? camina algunos pasos hacia el sur, entre los ancianos y esa otra rama de madera, hasta llegar al arbusto",los ancianos
9255,2,es,bot,"súper, ¿ves el arbusto verde y el final de la rama de madera? camina algunos pasos hacia el sur, entre los ancianos y esa otra rama de madera, hasta llegar al arbusto",madera
9256,2,es,bot,"súper, ¿ves el arbusto verde y el final de la rama de madera? camina algunos pasos hacia el sur, entre los ancianos y esa otra rama de madera, hasta llegar al arbusto",el arbusto
9257,2,es,human,Estoy en el monte ahora.,el monte
9258,2,es,bot,"perfecto!-ahora ve hacia el este, entre la rama y el arbusto",el este
9259,2,es,bot,"perfecto!-ahora ve hacia el este, entre la rama y el arbusto",la rama
9260,2,es,bot,"perfecto!-ahora ve hacia el este, entre la rama y el arbusto",el arbusto
9261,2,es,bot,"fantástico! avanza un poco más hacia el este y encontrarás un joven venado marrón, y",el este
9262,2,es,bot,"gracias, tú hiciste un gran trabajo siguiendo las instrucciones",las instrucciones
9263,3,es,bot,Puedo ver un perro junto al fuego. ¿Debería dirigirme hacia allí?,un perro
9264,3,es,bot,Puedo ver un perro junto al fuego. ¿Debería dirigirme hacia allí?,el fuego
9265,3,es,human,"Bien, camina hacia el sur y mantente en el camino, pasa debajo del perro.",el sur
9266,3,es,human,"Bien, camina hacia el sur y mantente en el camino, pasa debajo del perro.",el camino
9267,3,es,human,"Bien, camina hacia el sur y mantente en el camino, pasa debajo del perro.",el perro
9268,3,es,bot,¡listo! pasé junto al perro,el perro
9269,3,es,human,Camina por encima de la chimenea y luego dirígete hacia el sur.,la chimenea
9270,3,es,human,Camina por encima de la chimenea y luego dirígete hacia el sur.,el sur
9271,3,es,human,Manténgase en el sendero marrón y vaya entre el coche y el telescopio.,el coche
9272,3,es,human,Manténgase en el sendero marrón y vaya entre el coche y el telescopio.,el telescopio
9273,3,es,bot,"genial, pasé el carro y veo el telescopio a mi lado",el carro
9274,3,es,bot,"genial, pasé el carro y veo el telescopio a mi lado",el telescopio
9275,3,es,bot,"genial, pasé el carro y veo el telescopio a mi lado",mi lado
9276,3,es,human,Camine entre el telescopio y el arbusto verde hasta el sendero.,el telescopio
9277,3,es,human,Camine entre el telescopio y el arbusto verde hasta el sendero.,el sendero
9278,3,es,bot,¡hecho! ahora estoy entre el telescopio y unas rocas,el telescopio
9279,3,es,bot,¡hecho! ahora estoy entre el telescopio y unas rocas,unas rocas
9280,3,es,human,Camine ahora hacia la izquierda hacia las rocas y el acantilado.,la izquierda
9281,3,es,human,Camine ahora hacia la izquierda hacia las rocas y el acantilado.,las rocas
9282,3,es,human,Camine ahora hacia la izquierda hacia las rocas y el acantilado.,el acantilado
9283,3,es,bot,paso las rocas,las rocas
9284,3,es,bot,veo una casa a la vista. estoy casi allí?,una casa
9285,3,es,bot,veo una casa a la vista. estoy casi allí?,la vista
9286,3,es,human,"Sí, ahora camina hacia la cabaña.",la cabaña
9287,3,es,bot,¡Hurra! llegué a la casa,la casa
9288,3,es,bot,*terminó* ¡gracias! ¿jugamos otra vez?,otra vez
9289,4,eng,bot,then take a sharp left before the third tree. straight shot to the south now! onward!,a sharp left
9290,4,eng,bot,then take a sharp left before the third tree. straight shot to the south now! onward!,the third tree
9291,4,eng,bot,"great job! now veer left of the little brown pup, gently turn left and then swing a quick right southwards",great job !
9292,4,eng,human,"Okay, I'm now on the rock, near the volleyball.",the rock
9293,4,eng,human,"Okay, I'm now on the rock, near the volleyball.",the volleyball
9294,4,eng,bot,aim for the ocean!,the ocean
9295,4,eng,human,I'm at the ocean now.,the ocean
9296,4,eng,bot,"then, take a right (westward) along the big rock. keep it going, buddy!",a right
9297,4,eng,bot,"then, take a right (westward) along the big rock. keep it going, buddy!",the big rock
9298,4,eng,bot,"go past that until you spot a shark (don't worry, it's friendly!) and take a sharp right",a shark
9299,4,eng,bot,"go past that until you spot a shark (don't worry, it's friendly!) and take a sharp right",a sharp right
9300,4,eng,human,Which direction do I go after the shark?,the shark
9301,4,eng,bot,back to dry land! there's a path between the medium rock and a fun-colored ball,dry land
9302,4,eng,human,I'm past the volleyball now.,the volleyball
9303,4,eng,human,"Okay, now at the red tent.",the red tent
9304,4,eng,human,I went around the tent.,the tent
9305,4,eng,human,I'm underneath the kayak.,the kayak
9306,1,es,human,vamos abajo el tigre,el tigre
9307,1,eng,bot,I'm looking at the small island with the butterfly southeast of the tiger. where do we go from here?,the small island
9308,1,eng,bot,I'm looking at the small island with the butterfly southeast of the tiger. where do we go from here?,the butterfly
9309,1,eng,bot,I'm looking at the small island with the butterfly southeast of the tiger. where do we go from here?,the tiger
9310,1,eng,human,"back to the island with the tiger, sorry",the island
9311,1,eng,human,"back to the island with the tiger, sorry",the tiger
9312,1,es,bot,¡no hay problema! regresando a la isla del tigre,problema
9313,1,es,bot,¡no hay problema! regresando a la isla del tigre,el tigre
9314,1,es,human,cruzando el puente hacia el loro,el puente
9315,1,es,human,cruzando el puente hacia el loro,el loro
9316,1,eng,bot,"Following your instructions, I am already on the big island with the parrot in the tree",the big island
9317,1,eng,bot,"Following your instructions, I am already on the big island with the parrot in the tree",the parrot
9318,1,eng,bot,"Following your instructions, I am already on the big island with the parrot in the tree",the tree
9319,1,eng,bot,what is my next move?,my next move
9320,1,eng,human,going up around the parrot and in between the elephant down around to the rock bridge to the frog island,the parrot
9321,1,eng,human,going up around the parrot and in between the elephant down around to the rock bridge to the frog island,the elephant
9322,1,eng,human,going up around the parrot and in between the elephant down around to the rock bridge to the frog island,the rock bridge
9323,1,eng,human,going up around the parrot and in between the elephant down around to the rock bridge to the frog island,the frog island
9324,1,es,bot,¡impresionante! ahora estoy en la pequeña isla con la rana,la rana
9325,1,es,bot,¿Me dirijo al cocodrilo a continuación?,el cocodrilo
9326,1,es,bot,¿Me dirijo al cocodrilo a continuación?,continuación
9327,1,eng,bot,Now I am next to the crocodile. What direction should I take now?,the crocodile
9328,1,eng,human,pass the crocodile towards the top rock on its head and towards the island with the giraffe ,the crocodile
9329,1,eng,human,pass the crocodile towards the top rock on its head and towards the island with the giraffe ,the top rock
9330,1,eng,human,pass the crocodile towards the top rock on its head and towards the island with the giraffe ,its head
9331,1,eng,human,pass the crocodile towards the top rock on its head and towards the island with the giraffe ,the island
9332,1,eng,human,pass the crocodile towards the top rock on its head and towards the island with the giraffe ,the giraffe
9333,1,es,bot,¡Lo entendí! ahora estoy cerca de la jirafa,la jirafa
9334,1,es,human,bajo la jirafa hasta la isla de la serpiente,la jirafa
9335,1,es,human,bajo la jirafa hasta la isla de la serpiente,la serpiente
9336,1,eng,bot,I arrived at the island with the snake,the island
9337,1,eng,bot,I arrived at the island with the snake,the snake
9338,1,eng,human,to the right of the snake is treasure!,the right
9339,1,eng,human,to the right of the snake is treasure!,the snake
9340,1,eng,human,to the right of the snake is treasure!,treasure
9341,1,es,bot,¡¡¡impresionante!!! ahora estoy al lado del tesoro,el tesoro
9342,2,eng,bot,"pull a u-turn to your left, cross the trail again, and walk back towards the dog we started at. how's the adventure going so far?",a u-turn
9343,2,eng,bot,"pull a u-turn to your left, cross the trail again, and walk back towards the dog we started at. how's the adventure going so far?",your left
9344,2,eng,bot,"pull a u-turn to your left, cross the trail again, and walk back towards the dog we started at. how's the adventure going so far?",the trail
9345,2,eng,bot,"pull a u-turn to your left, cross the trail again, and walk back towards the dog we started at. how's the adventure going so far?",the dog
9346,2,eng,bot,"well, now let's cross the branch to the south and continue walking in that direction",the branch
